epoch: 0 || Train_reward: -31.640222798080597 || Final_Dis_Target:0.10166869166914584 || Continuity_Cost:0.008850818267092109 || Number_of_steps:100
epoch: 72 || Train_reward: -12.325079874064008 || Final_Dis_Target:0.015145939441141556 || Continuity_Cost:0.16823525074869394 || Number_of_steps:100
epoch: 73 || Train_reward: -12.320778506527397 || Final_Dis_Target:0.015135002966967221 || Continuity_Cost:0.2590685850009322 || Number_of_steps:100
epoch: 74 || Train_reward: -12.323195857621286 || Final_Dis_Target:0.015141211725674637 || Continuity_Cost:0.3046747762709856 || Number_of_steps:100
epoch: 75 || Train_reward: -12.324790127150514 || Final_Dis_Target:0.01514508909641809 || Continuity_Cost:0.4568596836179495 || Number_of_steps:100
epoch: 76 || Train_reward: -12.32107683805346 || Final_Dis_Target:0.015135862419966613 || Continuity_Cost:0.0712648790795356 || Number_of_steps:100
epoch: 77 || Train_reward: -12.32553263746127 || Final_Dis_Target:0.015147165358794368 || Continuity_Cost:0.08451658068224788 || Number_of_steps:100
epoch: 78 || Train_reward: -12.317660338410183 || Final_Dis_Target:0.015127399404072159 || Continuity_Cost:0.07796847494319081 || Number_of_steps:100
epoch: 79 || Train_reward: -12.31794724268052 || Final_Dis_Target:0.015128169082647993 || Continuity_Cost:0.0563478737603873 || Number_of_steps:100
epoch: 80 || Train_reward: -12.314495187524395 || Final_Dis_Target:0.01511964798575835 || Continuity_Cost:0.004183754208497703 || Number_of_steps:100
epoch: 81 || Train_reward: -12.313973105633663 || Final_Dis_Target:0.015118268040538837 || Continuity_Cost:0.0 || Number_of_steps:100
epoch: 82 || Train_reward: -12.315069859759625 || Final_Dis_Target:0.015120996579543513 || Continuity_Cost:0.0007436163286911324 || Number_of_steps:100
epoch: 83 || Train_reward: -10.860874499212034 || Final_Dis_Target:0.011689417658275794 || Continuity_Cost:0.007891888526501134 || Number_of_steps:100
epoch: 84 || Train_reward: 29.34738395133624 || Final_Dis_Target:0.007669515198532787 || Continuity_Cost:0.002102436701534316 || Number_of_steps:2
epoch: 85 || Train_reward: 29.344598050988093 || Final_Dis_Target:0.00817991865733106 || Continuity_Cost:0.01347657380392775 || Number_of_steps:2
epoch: 86 || Train_reward: -10.648782603895594 || Final_Dis_Target:0.011202960604072625 || Continuity_Cost:0.021593341080006212 || Number_of_steps:100
epoch: 87 || Train_reward: -22.540586360668684 || Final_Dis_Target:0.05142807454333651 || Continuity_Cost:0.10100331855937839 || Number_of_steps:100
epoch: 88 || Train_reward: -22.55904811924841 || Final_Dis_Target:0.05151775106292902 || Continuity_Cost:0.06799230468459427 || Number_of_steps:100
epoch: 89 || Train_reward: -24.913703837657085 || Final_Dis_Target:0.06296770782147021 || Continuity_Cost:0.06328420713543892 || Number_of_steps:100
epoch: 90 || Train_reward: -19.869272512106853 || Final_Dis_Target:0.03986034188794845 || Continuity_Cost:0.05510353366844356 || Number_of_steps:100
epoch: 91 || Train_reward: -22.48887043469059 || Final_Dis_Target:0.05118986178527865 || Continuity_Cost:0.037366076139733195 || Number_of_steps:100
epoch: 92 || Train_reward: -19.593106388569826 || Final_Dis_Target:0.03875886055047423 || Continuity_Cost:0.036975741386413574 || Number_of_steps:100
epoch: 93 || Train_reward: -10.805824745995649 || Final_Dis_Target:0.0115547798811159 || Continuity_Cost:0.011770696437451988 || Number_of_steps:100
epoch: 94 || Train_reward: 29.345897283593217 || Final_Dis_Target:0.007685727854465217 || Continuity_Cost:0.02991816436406225 || Number_of_steps:2
epoch: 95 || Train_reward: 29.343692569589667 || Final_Dis_Target:0.008259099034183096 || Continuity_Cost:0.0312778603984043 || Number_of_steps:2
epoch: 96 || Train_reward: 29.337376513724198 || Final_Dis_Target:0.009873714536543263 || Continuity_Cost:0.0041400158806936815 || Number_of_steps:2
epoch: 97 || Train_reward: 29.3462655047651 || Final_Dis_Target:0.00791503828262273 || Continuity_Cost:0.00027982603114651283 || Number_of_steps:2
epoch: 98 || Train_reward: 29.34507616847233 || Final_Dis_Target:0.008087923583021437 || Continuity_Cost:0.0051718303438974544 || Number_of_steps:2
epoch: 99 || Train_reward: 29.34576787158189 || Final_Dis_Target:0.007897931674667872 || Continuity_Cost:0.008293960854643956 || Number_of_steps:2
epoch: 100 || Train_reward: 29.348969521398896 || Final_Dis_Target:0.007531053112847212 || Continuity_Cost:0.21643496584147215 || Number_of_steps:2
epoch: 101 || Train_reward: 29.3463096220502 || Final_Dis_Target:0.007836797593851691 || Continuity_Cost:0.0008782269105722662 || Number_of_steps:2
epoch: 102 || Train_reward: 29.348475373308116 || Final_Dis_Target:0.007490543782317337 || Continuity_Cost:0.03209243586752564 || Number_of_steps:2
epoch: 103 || Train_reward: -10.242936773151898 || Final_Dis_Target:0.01036597516064181 || Continuity_Cost:0.01884261582745239 || Number_of_steps:100
epoch: 104 || Train_reward: -27.623643995047292 || Final_Dis_Target:0.07758354386614129 || Continuity_Cost:0.08235275745391846 || Number_of_steps:100
epoch: 105 || Train_reward: -20.002637067538426 || Final_Dis_Target:0.040415789006629114 || Continuity_Cost:0.03682513488456607 || Number_of_steps:100
epoch: 106 || Train_reward: -13.022645880866666 || Final_Dis_Target:0.016895730668327575 || Continuity_Cost:0.013748621859122068 || Number_of_steps:100
epoch: 107 || Train_reward: 29.33597839086057 || Final_Dis_Target:0.008870749497223813 || Continuity_Cost:0.0050621150876395404 || Number_of_steps:2
epoch: 108 || Train_reward: 29.341154005653372 || Final_Dis_Target:0.008396137960488602 || Continuity_Cost:0.08678573649376631 || Number_of_steps:2
epoch: 109 || Train_reward: 29.33479419730611 || Final_Dis_Target:0.008535326168367826 || Continuity_Cost:0.0674176902975887 || Number_of_steps:2
epoch: 110 || Train_reward: 29.334353838693538 || Final_Dis_Target:0.008453953740059951 || Continuity_Cost:0.1328898244537413 || Number_of_steps:2
epoch: 111 || Train_reward: -10.096826890815224 || Final_Dis_Target:0.010045973271643457 || Continuity_Cost:0.010545698751229793 || Number_of_steps:100
epoch: 112 || Train_reward: -11.412874305604168 || Final_Dis_Target:0.012925474452175827 || Continuity_Cost:0.009121248876908794 || Number_of_steps:100
epoch: 113 || Train_reward: -10.1858490551687 || Final_Dis_Target:0.010216432901087662 || Continuity_Cost:0.023214846441987902 || Number_of_steps:100
epoch: 114 || Train_reward: 29.34491974600089 || Final_Dis_Target:0.008492682710419324 || Continuity_Cost:0.08656526333652437 || Number_of_steps:2
epoch: 115 || Train_reward: -10.883236793422917 || Final_Dis_Target:0.011739842710195758 || Continuity_Cost:0.0042061259591719136 || Number_of_steps:100
epoch: 116 || Train_reward: -10.171831626108979 || Final_Dis_Target:0.01022042725052731 || Continuity_Cost:0.0011823577551695053 || Number_of_steps:100
epoch: 117 || Train_reward: -12.316892575983095 || Final_Dis_Target:0.01512548376692454 || Continuity_Cost:0.002754419983830303 || Number_of_steps:100
epoch: 118 || Train_reward: -12.314449583077026 || Final_Dis_Target:0.015119680107226906 || Continuity_Cost:0.0 || Number_of_steps:100
epoch: 119 || Train_reward: -12.315004623599838 || Final_Dis_Target:0.01512057506225307 || Continuity_Cost:0.0 || Number_of_steps:100
epoch: 120 || Train_reward: -12.322297749775577 || Final_Dis_Target:0.015138892351340468 || Continuity_Cost:0.0 || Number_of_steps:100
epoch: 121 || Train_reward: -12.319614844082574 || Final_Dis_Target:0.015132312345493431 || Continuity_Cost:0.0 || Number_of_steps:100
epoch: 122 || Train_reward: -12.32405827781188 || Final_Dis_Target:0.015143442803222265 || Continuity_Cost:0.0 || Number_of_steps:100
epoch: 123 || Train_reward: -12.319181484795214 || Final_Dis_Target:0.015131091572094501 || Continuity_Cost:0.0 || Number_of_steps:100
epoch: 124 || Train_reward: -12.318216021943224 || Final_Dis_Target:0.015128861029711033 || Continuity_Cost:0.0 || Number_of_steps:100
epoch: 125 || Train_reward: -12.319834058465396 || Final_Dis_Target:0.01513268523020918 || Continuity_Cost:0.0 || Number_of_steps:100
epoch: 126 || Train_reward: -12.31329524420265 || Final_Dis_Target:0.015116624285269567 || Continuity_Cost:0.0 || Number_of_steps:100
epoch: 127 || Train_reward: -12.314923904983498 || Final_Dis_Target:0.015120838536461748 || Continuity_Cost:0.0 || Number_of_steps:100
epoch: 128 || Train_reward: -12.318940116376282 || Final_Dis_Target:0.015130450525468518 || Continuity_Cost:0.0 || Number_of_steps:100
epoch: 129 || Train_reward: -12.31151197496583 || Final_Dis_Target:0.015111963588480005 || Continuity_Cost:0.0 || Number_of_steps:100
epoch: 130 || Train_reward: -12.319759938042708 || Final_Dis_Target:0.015132568338536012 || Continuity_Cost:0.0 || Number_of_steps:100
epoch: 131 || Train_reward: -12.323677147814683 || Final_Dis_Target:0.015142225733428848 || Continuity_Cost:0.12312070466578007 || Number_of_steps:100
epoch: 132 || Train_reward: -12.307529884459798 || Final_Dis_Target:0.015102180546805991 || Continuity_Cost:0.28792896773666143 || Number_of_steps:100
epoch: 133 || Train_reward: -12.322581378607287 || Final_Dis_Target:0.015139713126904968 || Continuity_Cost:0.08777010953053832 || Number_of_steps:100
epoch: 134 || Train_reward: -27.71422883708642 || Final_Dis_Target:0.07836735843631659 || Continuity_Cost:0.5067792721092701 || Number_of_steps:100
epoch: 135 || Train_reward: 29.345852944801447 || Final_Dis_Target:0.007506737654429808 || Continuity_Cost:0.006846526230219752 || Number_of_steps:2
epoch: 136 || Train_reward: 29.34856820581948 || Final_Dis_Target:0.007623073193945831 || Continuity_Cost:0.05269011599011719 || Number_of_steps:2
epoch: 137 || Train_reward: 29.34300486210247 || Final_Dis_Target:0.008762538645663103 || Continuity_Cost:0.008252403495134786 || Number_of_steps:2
epoch: 138 || Train_reward: 29.335554757601397 || Final_Dis_Target:0.009730870640300024 || Continuity_Cost:0.26401488576084375 || Number_of_steps:2
epoch: 139 || Train_reward: 29.34312444686024 || Final_Dis_Target:0.008538589114692975 || Continuity_Cost:0.007189737516455352 || Number_of_steps:2
epoch: 140 || Train_reward: -10.761663903153533 || Final_Dis_Target:0.011473847578580741 || Continuity_Cost:0.2430575666949153 || Number_of_steps:100
epoch: 141 || Train_reward: -10.30105124624239 || Final_Dis_Target:0.010487923020453802 || Continuity_Cost:1.1453899554908276 || Number_of_steps:100
epoch: 142 || Train_reward: 29.34389640166791 || Final_Dis_Target:0.0082677435996527 || Continuity_Cost:0.02040226390818134 || Number_of_steps:2
epoch: 143 || Train_reward: 29.34658975373127 || Final_Dis_Target:0.007760465866532208 || Continuity_Cost:0.0014208580978447571 || Number_of_steps:2
epoch: 144 || Train_reward: 29.34211417690254 || Final_Dis_Target:0.008566324556807668 || Continuity_Cost:0.05853819311596453 || Number_of_steps:2
epoch: 145 || Train_reward: 29.342391349846633 || Final_Dis_Target:0.00901179381580654 || Continuity_Cost:0.048338423948735 || Number_of_steps:2
epoch: 146 || Train_reward: 29.34440449637834 || Final_Dis_Target:0.008378543342615202 || Continuity_Cost:3.306620612875122e-05 || Number_of_steps:2
epoch: 147 || Train_reward: 29.343823788647168 || Final_Dis_Target:0.008472667748787828 || Continuity_Cost:1.933087219185836e-05 || Number_of_steps:2
epoch: 148 || Train_reward: 29.342491308284153 || Final_Dis_Target:0.008777745252019456 || Continuity_Cost:0.0001594530090187618 || Number_of_steps:2
epoch: 149 || Train_reward: 29.337275114874334 || Final_Dis_Target:0.009911236750897523 || Continuity_Cost:0.0025832283427007496 || Number_of_steps:2
epoch: 150 || Train_reward: -10.139109157925594 || Final_Dis_Target:0.010150133071878602 || Continuity_Cost:1.2557667680084705 || Number_of_steps:100
epoch: 151 || Train_reward: -12.321072344966165 || Final_Dis_Target:0.015135984934974764 || Continuity_Cost:0.3355879569426179 || Number_of_steps:100
epoch: 152 || Train_reward: -12.319719559641008 || Final_Dis_Target:0.015132709456663063 || Continuity_Cost:3.125754233224143e-06 || Number_of_steps:100
epoch: 153 || Train_reward: -12.313690560387233 || Final_Dis_Target:0.015117642888696109 || Continuity_Cost:0.0020449111616471782 || Number_of_steps:100
epoch: 154 || Train_reward: 29.343047262102015 || Final_Dis_Target:0.008669725557450762 || Continuity_Cost:8.978570917861362e-05 || Number_of_steps:2
epoch: 155 || Train_reward: 29.34435600191611 || Final_Dis_Target:0.008477407137847115 || Continuity_Cost:0.0088902008428704 || Number_of_steps:2
epoch: 156 || Train_reward: 29.343276962298646 || Final_Dis_Target:0.008556206777833256 || Continuity_Cost:0.0006204849341884255 || Number_of_steps:2
epoch: 157 || Train_reward: 29.346185454677997 || Final_Dis_Target:0.007903863877050518 || Continuity_Cost:0.0005519931164599257 || Number_of_steps:2
epoch: 158 || Train_reward: 29.342670976877276 || Final_Dis_Target:0.008761408937920614 || Continuity_Cost:9.043693438570699e-06 || Number_of_steps:2
epoch: 159 || Train_reward: 29.34246169523153 || Final_Dis_Target:0.008622069362291495 || Continuity_Cost:0.024651468265801668 || Number_of_steps:2
epoch: 160 || Train_reward: 29.33960672472422 || Final_Dis_Target:0.00926108435155678 || Continuity_Cost:0.029735927819274366 || Number_of_steps:2
epoch: 161 || Train_reward: 29.340671721690235 || Final_Dis_Target:0.00918991927621707 || Continuity_Cost:3.672062653947705e-07 || Number_of_steps:2
epoch: 162 || Train_reward: 29.342125644904872 || Final_Dis_Target:0.00896092807301359 || Continuity_Cost:0.018672634905669838 || Number_of_steps:2
epoch: 163 || Train_reward: 29.341781112399396 || Final_Dis_Target:0.008896827961621183 || Continuity_Cost:0.004398836244945414 || Number_of_steps:2
epoch: 164 || Train_reward: 29.341919812357204 || Final_Dis_Target:0.008954152602512396 || Continuity_Cost:0.0008260247341240756 || Number_of_steps:2
epoch: 165 || Train_reward: 29.34150934492745 || Final_Dis_Target:0.009095622310717236 || Continuity_Cost:0.007173549238359556 || Number_of_steps:2
epoch: 166 || Train_reward: 29.33879652539923 || Final_Dis_Target:0.00957397490117599 || Continuity_Cost:0.001562095530971419 || Number_of_steps:2
epoch: 167 || Train_reward: 29.341942871788902 || Final_Dis_Target:0.008958930130447 || Continuity_Cost:0.0022974107196205296 || Number_of_steps:2
epoch: 168 || Train_reward: -10.286670771804799 || Final_Dis_Target:0.010458269244695917 || Continuity_Cost:0.0029770128094241954 || Number_of_steps:100
epoch: 169 || Train_reward: 29.34130415647905 || Final_Dis_Target:0.009194415673310462 || Continuity_Cost:0.03381276910658926 || Number_of_steps:2
epoch: 170 || Train_reward: 29.344196631824648 || Final_Dis_Target:0.008490564270443509 || Continuity_Cost:0.006578848842764273 || Number_of_steps:2
epoch: 171 || Train_reward: 29.343364584847173 || Final_Dis_Target:0.00860988883208778 || Continuity_Cost:0.001496074673923431 || Number_of_steps:2
epoch: 172 || Train_reward: 29.346534542873883 || Final_Dis_Target:0.007864286183822108 || Continuity_Cost:0.0004410255769471405 || Number_of_steps:2
epoch: 173 || Train_reward: 29.34724853637738 || Final_Dis_Target:0.007725942251230382 || Continuity_Cost:0.0025275365260313265 || Number_of_steps:2
epoch: 174 || Train_reward: 29.344342962578583 || Final_Dis_Target:0.008348683871449299 || Continuity_Cost:0.0005914159828535048 || Number_of_steps:2
epoch: 175 || Train_reward: -10.34325069985135 || Final_Dis_Target:0.010574886956885856 || Continuity_Cost:0.0015401998098241165 || Number_of_steps:100
epoch: 176 || Train_reward: 29.346116966465573 || Final_Dis_Target:0.008146474868146679 || Continuity_Cost:0.02679827157407999 || Number_of_steps:2
epoch: 177 || Train_reward: 29.34750431166085 || Final_Dis_Target:0.007538649880488086 || Continuity_Cost:0.0003073803100051009 || Number_of_steps:2
epoch: 178 || Train_reward: 29.34642690750942 || Final_Dis_Target:0.007515861891115396 || Continuity_Cost:0.019815102859865874 || Number_of_steps:2
epoch: 179 || Train_reward: 29.346520241485322 || Final_Dis_Target:0.007530411307473574 || Continuity_Cost:0.007897937757661566 || Number_of_steps:2
epoch: 180 || Train_reward: 29.34584199854911 || Final_Dis_Target:0.007917535432450482 || Continuity_Cost:0.005956012682872824 || Number_of_steps:2
epoch: 181 || Train_reward: 29.346325184303907 || Final_Dis_Target:0.007537476385600071 || Continuity_Cost:0.01698898704489693 || Number_of_steps:2
epoch: 182 || Train_reward: 29.346079660504333 || Final_Dis_Target:0.00798197913694951 || Continuity_Cost:0.000850390915729804 || Number_of_steps:2
epoch: 183 || Train_reward: 29.344666165278205 || Final_Dis_Target:0.00828270323326615 || Continuity_Cost:0.00020611521449609427 || Number_of_steps:2
epoch: 184 || Train_reward: 29.34681455164704 || Final_Dis_Target:0.007612621847709539 || Continuity_Cost:0.00263168567471439 || Number_of_steps:2
epoch: 185 || Train_reward: 29.34568773922899 || Final_Dis_Target:0.0077712132205892005 || Continuity_Cost:0.027796844369731843 || Number_of_steps:2
epoch: 186 || Train_reward: 29.34625225291507 || Final_Dis_Target:0.008079187403888088 || Continuity_Cost:0.018922936578746885 || Number_of_steps:2
epoch: 187 || Train_reward: 29.347037089591915 || Final_Dis_Target:0.007804690387483399 || Continuity_Cost:0.00476708410133142 || Number_of_steps:2
epoch: 188 || Train_reward: 29.346236203177835 || Final_Dis_Target:0.007628036344029857 || Continuity_Cost:0.016072162543423474 || Number_of_steps:2
epoch: 189 || Train_reward: 29.347841792304052 || Final_Dis_Target:0.007594768834625208 || Continuity_Cost:0.013310754729900509 || Number_of_steps:2
epoch: 190 || Train_reward: 29.345899045555385 || Final_Dis_Target:0.007587568763301352 || Continuity_Cost:0.027338133077137172 || Number_of_steps:2
